country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CM,Cameroon,,,,,,2020-06-08,-9,-7,-15,0,-9,6
CM,Cameroon,,,,,,2020-06-09,-7,-4,-14,0,-8,6
CM,Cameroon,,,,,,2020-06-10,-8,-4,-16,-3,-8,7
CM,Cameroon,,,,,,2020-06-11,-8,-4,-14,-4,-8,7
CM,Cameroon,,,,,,2020-06-12,-6,-5,-10,-3,-7,7
CM,Cameroon,,,,,,2020-06-13,-9,-7,-13,-3,2,7
CM,Cameroon,,,,,,2020-06-14,-7,-7,-13,-7,8,6
CM,Cameroon,,,,,,2020-06-15,-7,-6,-13,-2,-7,5
CM,Cameroon,,,,,,2020-06-16,-9,-6,-12,-3,-8,6
CM,Cameroon,,,,,,2020-06-17,-12,-10,-17,-7,-9,7
CM,Cameroon,,,,,,2020-06-18,-8,-5,-17,-2,-8,6
CM,Cameroon,,,,,,2020-06-19,-7,-6,-17,-3,-7,7
CM,Cameroon,,,,,,2020-06-20,-8,-8,-18,-5,2,6
CM,Cameroon,,,,,,2020-06-21,-9,-10,-19,-8,5,6
CM,Cameroon,,,,,,2020-06-22,-10,-8,-22,-4,-9,5
CM,Cameroon,,,,,,2020-06-23,-9,-9,-19,-3,-11,6
CM,Cameroon,,,,,,2020-06-24,-14,-11,-21,-9,-11,8
CM,Cameroon,,,,,,2020-06-25,-7,-2,-16,0,-9,5
CM,Cameroon,,,,,,2020-06-26,-5,-3,-18,-1,-9,5
CM,Cameroon,,,,,,2020-06-27,-7,-7,-21,-1,-4,5
CM,Cameroon,,,,,,2020-06-28,-8,-5,-19,-3,1,5
CM,Cameroon,,,,,,2020-06-29,-7,-5,-21,2,-10,6
CM,Cameroon,,,,,,2020-06-30,-9,-7,-22,2,-12,7
CM,Cameroon,,,,,,2020-07-01,-5,0,-15,5,-9,6
CM,Cameroon,,,,,,2020-07-02,-5,0,-12,8,-9,6
CM,Cameroon,,,,,,2020-07-03,-7,-4,-15,3,-8,7
CM,Cameroon,,,,,,2020-07-04,-4,-2,-20,5,-2,5
CM,Cameroon,,,,,,2020-07-05,-4,-3,-17,4,3,4
CM,Cameroon,,,,,,2020-07-06,-4,-2,-19,7,-9,4
CM,Cameroon,,,,,,2020-07-07,-4,-2,-21,6,-11,5
CM,Cameroon,,,,,,2020-07-08,-4,-1,-17,5,-7,4
CM,Cameroon,,,,,,2020-07-09,-5,-2,-18,8,-8,5
CM,Cameroon,,,,,,2020-07-10,-4,-2,-19,6,-9,6
CM,Cameroon,,,,,,2020-07-11,-5,-3,-18,8,-2,4
CM,Cameroon,,,,,,2020-07-12,-4,-4,-15,4,2,4
CM,Cameroon,,,,,,2020-07-13,-5,-3,-21,8,-8,5
CM,Cameroon,,,,,,2020-07-14,-10,-9,-23,3,-11,7
CM,Cameroon,,,,,,2020-07-15,-5,-2,-19,7,-7,5
CM,Cameroon,,,,,,2020-07-16,-5,-2,-18,8,-9,6
CM,Cameroon,,,,,,2020-07-17,-2,1,-16,7,-7,5
CM,Cameroon,,,,,,2020-07-18,-4,-4,-18,8,-2,5
CM,Cameroon,,,,,,2020-07-19,-8,-7,-19,0,-1,6
CM,Cameroon,,,,,,2020-07-20,-4,-2,-18,9,-10,5
